episode,length,time,reward,delta
0,87.0,0.005041000000119311,0.0,0.0
1,97.0,0.012604000000010274,0.0,0.0
2,17.0,0.0011259999998856074,0.0,0.0
3,47.0,0.0026700000000801083,0.0,0.0
4,78.0,0.004323999999996886,0.0,0.0
5,25.0,0.001592999999957101,0.0,0.0
6,106.0,0.005672000000004118,0.0,0.0
7,42.0,0.0022950000000037107,0.0,0.0
8,267.0,0.014580000000023574,0.0,0.0
9,78.0,0.004301000000168642,0.0,0.0
10,34.0,0.0020240000001194858,0.0,0.0
11,52.0,0.002971000000115964,0.0,0.0
12,183.0,0.01018700000008721,0.0,0.0
13,68.0,0.003762999999935346,0.0,0.0
14,135.0,0.007252000000107728,0.0,0.0
15,115.0,0.006419000000050801,0.0,0.0
16,105.0,0.0057160000001204025,0.0,0.0
17,146.0,0.008063999999876614,0.0,0.0
18,195.0,0.010563000000047396,0.0,0.0
19,94.0,0.004925999999841224,0.0,0.0
20,478.0,0.025804999999991196,0.0,0.0
21,178.0,0.009437000000161788,0.0,0.0
22,26.0,0.0014249999999265128,0.0,0.0
23,321.0,0.017509999999901993,0.0,0.0
24,28.0,0.0017470000000230357,0.0,0.0
25,62.0,0.003355000000055952,0.0,0.0
26,245.0,0.013496000000031927,0.0,0.0
27,71.0,0.003922999999986132,0.0,0.0
28,351.0,0.020440000000007785,0.0,0.0
29,25.0,0.0015189999999165593,0.0,0.0
30,7.0,0.00046900000006644404,0.0,0.0
31,260.0,0.013886999999840555,0.0,0.0
32,385.0,0.02070000000003347,0.0,0.0
33,37.0,0.0019999999999527063,0.0,0.0
34,227.0,0.012197000000014668,0.0,0.0
35,52.0,0.0029799999999795546,0.0,0.0
36,80.0,0.004151999999976397,0.0,0.0
37,193.0,0.010546000000204003,0.0,0.0
38,131.0,0.006781000000046333,0.0,0.0
39,185.0,0.009974999999940337,0.0,0.0
40,87.0,0.004558999999972002,0.0,0.0
41,24.0,0.0014239999998153507,0.0,0.0
42,165.0,0.008923000000095271,0.0,0.0
43,393.0,0.021428000000014435,0.0,0.0
44,186.0,0.010377999999946041,0.0,0.0
45,77.0,0.004392000000052576,0.0,0.0
46,83.0,0.004392000000052576,0.0,0.0
47,106.0,0.005636999999978798,0.0,0.0
48,118.0,0.006555999999818596,0.0,0.0
49,191.0,0.010348000000021784,0.0,0.0
50,467.0,0.02719499999989239,0.0,0.0
51,121.0,0.007023000000117463,0.0,0.0
52,37.0,0.0020879999999579013,0.0,0.0
53,29.0,0.0017219999999724678,0.0,0.0
54,178.0,0.01037199999996119,0.0,0.0
55,222.0,0.012926000000106797,0.0,0.0
56,172.0,0.009209000000055312,0.0,0.0
57,295.0,0.01618899999994028,0.0,0.0
58,333.0,0.018057999999882668,0.0,0.0
59,176.0,0.009219000000030064,0.0,0.0
60,350.0,0.01943200000005163,0.0,0.0
61,41.0,0.002447000000074695,0.0,0.0
62,138.0,0.007885999999871274,0.0,0.0
63,327.0,0.018528000000060274,0.0,0.0
64,106.0,0.005844000000024607,0.0,0.0
65,151.0,0.00861399999985224,0.0,0.0
66,41.0,0.002292000000124972,0.0,0.0
67,71.0,0.00395000000003165,0.0,0.0
68,325.0,0.017943999999943117,0.0,0.0
69,53.0,0.003064999999878637,0.0,0.0
70,303.0,0.01681600000006256,0.0,0.0
71,324.0,0.01781400000004396,0.0,0.0
72,133.0,0.007178999999950975,0.0,0.0
73,141.0,0.007805999999845881,0.0,0.0
74,255.0,0.013920999999982087,0.0,0.0
75,365.0,0.019735999999966225,0.0,0.0
76,211.0,0.011571999999887339,0.0,0.0
77,67.0,0.0035139999999955762,0.0,0.0
78,261.0,0.014071999999941909,0.0,0.0
79,60.0,0.0034399999999550346,0.0,0.0
80,132.0,0.006943999999975858,0.0,0.0
81,215.0,0.011574999999993452,0.0,0.0
82,257.0,0.013977999999951862,0.0,0.0
83,118.0,0.006282000000055632,0.0,0.0
84,63.0,0.0036750000001575245,0.0,0.0
85,214.0,0.011430000000018481,0.0,0.0
86,393.0,0.02129899999999907,0.0,0.0
87,500.0,0.027182000000038897,0.0,0.0
88,139.0,0.007421000000022104,0.0,0.0
89,43.0,0.002300999999988562,0.0,0.0
90,79.0,0.0043940000000475266,0.0,0.0
91,220.0,0.01156000000014501,0.0,0.0
92,117.0,0.006572000000005573,0.0,0.0
93,184.0,0.009896000000026106,0.0,0.0
94,403.0,0.022224000000051092,0.0,0.0
95,21.0,0.0011660000000119908,0.0,0.0
96,156.0,0.008659999999963475,0.0,0.0
97,138.0,0.00737000000003718,0.0,0.0
98,206.0,0.011136000000078639,0.0,0.0
99,45.0,0.0023759999999128922,0.0,0.0
100,500.0,0.027157999999872118,0.0,0.0
101,500.0,0.027487000000064654,0.0,0.0
102,291.0,0.016771999999946274,0.0,0.0
103,410.0,0.02222299999993993,0.0,0.0
104,102.0,0.005756999999903201,0.0,0.0
105,113.0,0.00613799999996445,0.0,0.0
106,156.0,0.008589000000029046,0.0,0.0
107,45.0,0.0024789999999939027,0.0,0.0
108,397.0,0.021633999999949083,0.0,0.0
109,404.0,0.022623000000066895,0.0,0.0
110,64.0,0.0033969999999499123,0.0,0.0
111,130.0,0.007509999999911088,0.0,0.0
112,70.0,0.0037899999999808642,0.0,0.0
113,87.0,0.0046780000000126165,0.0,0.0
114,91.0,0.0052550000000337604,0.0,0.0
115,121.0,0.006432000000131666,0.0,0.0
116,255.0,0.01411799999982577,0.0,0.0
117,65.0,0.004053000000112661,0.0,0.0
118,281.0,0.015495999999984633,0.0,0.0
119,201.0,0.011181000000078711,0.0,0.0
120,99.0,0.005652000000054613,0.0,0.0
121,41.0,0.002228999999942971,0.0,0.0
122,128.0,0.007311999999956242,0.0,0.0
123,152.0,0.008053999999901862,0.0,0.0
124,320.0,0.01734600000008868,0.0,0.0
125,243.0,0.013380000000097425,0.0,0.0
126,482.0,0.02674000000001797,0.0,0.0
127,71.0,0.004065999999966152,0.0,0.0
128,189.0,0.010692000000062762,0.0,0.0
129,73.0,0.004042999999910535,0.0,0.0
130,98.0,0.0057979999999133724,0.0,0.0
131,22.0,0.0012219999998706044,0.0,0.0
132,197.0,0.011745999999902779,0.0,0.0
133,452.0,0.02612800000019888,0.0,0.0
134,37.0,0.002347000000099797,0.0,0.0
135,29.0,0.0017629999999826396,0.0,0.0
136,55.0,0.003120000000080836,0.0,0.0
137,43.0,0.002504999999928259,0.0,0.0
138,389.0,0.026459000000158994,0.0,0.0
139,281.0,0.015734000000065862,0.0,0.0
140,107.0,0.006283000000166794,0.0,0.0
141,58.0,0.003159000000096057,0.0,0.0
142,500.0,0.027415000000019063,0.0,0.0
143,122.0,0.006720999999970445,0.0,0.0
144,271.0,0.015462999999954263,0.0,0.0
145,166.0,0.009853000000020984,0.0,0.0
146,80.0,0.004529999999931533,0.0,0.0
147,53.0,0.0030600000000049477,0.0,0.0
148,247.0,0.013249000000087108,0.0,0.0
149,85.0,0.004666999999926702,0.0,0.0
150,277.0,0.014973999999938314,0.0,0.0
151,367.0,0.019804000000021915,0.0,0.0
152,293.0,0.01573099999995975,0.0,0.0
153,143.0,0.008023000000093816,0.0,0.0
154,205.0,0.010813999999982116,0.0,0.0
155,50.0,0.0028640000000450527,0.0,0.0
156,155.0,0.008137000000033368,0.0,0.0
157,143.0,0.008940999999822452,0.0,0.0
158,110.0,0.006148000000166576,0.0,0.0
159,132.0,0.007327000000032058,0.0,0.0
160,169.0,0.009298999999828084,0.0,0.0
161,33.0,0.002036999999972977,0.0,0.0
162,286.0,0.016006999999945037,0.0,0.0
163,24.0,0.0013740000001689623,0.0,0.0
164,334.0,0.01882900000009613,0.0,0.0
165,500.0,0.040371999999933905,0.0,0.0
166,60.0,0.00971199999980854,0.0,0.0
167,160.0,0.011640999999826818,0.0,0.0
168,139.0,0.0075020000001586595,0.0,0.0
169,228.0,0.012619000000086089,0.0,0.0
170,365.0,0.019878000000062457,0.0,0.0
171,500.0,0.027563000000100146,0.0,0.0
172,244.0,0.013148999999884836,0.0,0.0
173,194.0,0.010524000000032174,0.0,0.0
174,68.0,0.0038030000000617292,0.0,0.0
175,113.0,0.006540999999970154,0.0,0.0
176,133.0,0.007325999999920896,0.0,0.0
177,358.0,0.019279000000096858,0.0,0.0
178,424.0,0.02314000000001215,0.0,0.0
179,201.0,0.010892000000012558,0.0,0.0
180,97.0,0.005267000000003463,0.0,0.0
181,124.0,0.006507999999939784,0.0,0.0
182,34.0,0.0019600000000536966,0.0,0.0
183,245.0,0.014304999999922074,0.0,0.0
184,72.0,0.004113999999844964,0.0,0.0
185,500.0,0.02720299999987219,0.0,0.0
186,330.0,0.017853000000059183,0.0,0.0
187,155.0,0.008141000000023269,0.0,0.0
188,127.0,0.006949000000076921,0.0,0.0
189,296.0,0.01596200000017234,0.0,0.0
190,266.0,0.014861999999993714,0.0,0.0
191,155.0,0.008696999999983746,0.0,0.0
